Disease,County,Year,Sex,Count,Population,Rate,CI.lower,CI.upper,Unstable
Cholera,Del Norte,2005,Total,0,28315,0.0,0.0,13.027,-
Cholera,Del Norte,2005,Female,0,12649,0.0,0.0,29.159,-
Cholera,Del Norte,2005,Male,0,15666,0.0,0.0,23.544,-
Cholera,Del Norte,2006,Total,0,28276,0.0,0.0,13.045,-
Cholera,Del Norte,2006,Female,0,12635,0.0,0.0,29.191,-
Cholera,Del Norte,2006,Male,0,15641,0.0,0.0,23.582,-
Cholera,Del Norte,2007,Total,0,28480,0.0,0.0,12.952,-
Cholera,Del Norte,2007,Female,0,12697,0.0,0.0,29.049,-
Cholera,Del Norte,2007,Male,0,15783,0.0,0.0,23.37,-
Cholera,Del Norte,2008,Total,0,28571,0.0,0.0,12.91,-
Cholera,Del Norte,2008,Female,0,12739,0.0,0.0,28.953,-
Cholera,Del Norte,2008,Male,0,15832,0.0,0.0,23.297,-
Cholera,Del Norte,2009,Total,0,28559,0.0,0.0,12.916,-
Cholera,Del Norte,2009,Female,0,12720,0.0,0.0,28.996,-
Cholera,Del Norte,2009,Male,0,15839,0.0,0.0,23.287,-
Cholera,Del Norte,2010,Total,0,28543,0.0,0.0,12.923,-
Cholera,Del Norte,2010,Female,0,12648,0.0,0.0,29.161,-
Cholera,Del Norte,2010,Male,0,15895,0.0,0.0,23.205,-
Cholera,Del Norte,2011,Total,0,28485,0.0,0.0,12.949,-
Cholera,Del Norte,2011,Female,0,12618,0.0,0.0,29.231,-
Cholera,Del Norte,2011,Male,0,15867,0.0,0.0,23.246,-
Cholera,Del Norte,2012,Total,0,28533,0.0,0.0,12.928,-
Cholera,Del Norte,2012,Female,0,12644,0.0,0.0,29.171,-
Cholera,Del Norte,2012,Male,0,15889,0.0,0.0,23.214,-
Cholera,Del Norte,2013,Total,0,28225,0.0,0.0,13.069,-
Cholera,Del Norte,2013,Female,0,12478,0.0,0.0,29.559,-
Cholera,Del Norte,2013,Male,0,15747,0.0,0.0,23.423,-
Cholera,Del Norte,2014,Total,0,28219,0.0,0.0,13.071,-
Cholera,Del Norte,2014,Female,0,12466,0.0,0.0,29.587,-
Cholera,Del Norte,2014,Male,0,15753,0.0,0.0,23.414,-
Cholera,El Dorado,2001,Total,0,161880,0.0,0.0,2.279,-
Cholera,El Dorado,2001,Female,0,80988,0.0,0.0,4.555,-
Cholera,El Dorado,2001,Male,0,80892,0.0,0.0,4.56,-
Cholera,El Dorado,2002,Total,0,164725,0.0,0.0,2.239,-
Cholera,El Dorado,2002,Female,0,82411,0.0,0.0,4.476,-
Cholera,El Dorado,2002,Male,0,82314,0.0,0.0,4.481,-
Cholera,El Dorado,2003,Total,0,167670,0.0,0.0,2.2,-
Cholera,El Dorado,2003,Female,0,83875,0.0,0.0,4.398,-
Cholera,El Dorado,2003,Male,0,83795,0.0,0.0,4.402,-
Cholera,El Dorado,2004,Total,0,170304,0.0,0.0,2.166,-
Cholera,El Dorado,2004,Female,0,85200,0.0,0.0,4.33,-
Cholera,El Dorado,2004,Male,0,85104,0.0,0.0,4.334,-
Cholera,El Dorado,2005,Total,0,173181,0.0,0.0,2.13,-
Cholera,El Dorado,2005,Female,0,86647,0.0,0.0,4.257,-
Cholera,El Dorado,2005,Male,0,86534,0.0,0.0,4.263,-
Cholera,El Dorado,2006,Total,0,175258,0.0,0.0,2.105,-
Cholera,El Dorado,2006,Female,0,87654,0.0,0.0,4.208,-
Cholera,El Dorado,2006,Male,0,87604,0.0,0.0,4.211,-
Cholera,El Dorado,2007,Total,0,177195,0.0,0.0,2.082,-
Cholera,El Dorado,2007,Female,0,88622,0.0,0.0,4.162,-
Cholera,El Dorado,2007,Male,0,88573,0.0,0.0,4.165,-
Cholera,El Dorado,2008,Total,0,178599,0.0,0.0,2.065,-
Cholera,El Dorado,2008,Female,0,89339,0.0,0.0,4.129,-
Cholera,El Dorado,2008,Male,0,89260,0.0,0.0,4.133,-
Cholera,El Dorado,2009,Total,0,179701,0.0,0.0,2.053,-
Cholera,El Dorado,2009,Female,0,89876,0.0,0.0,4.104,-
Cholera,El Dorado,2009,Male,0,89825,0.0,0.0,4.107,-
Cholera,El Dorado,2010,Total,0,180925,0.0,0.0,2.039,-
Cholera,El Dorado,2010,Female,0,90414,0.0,0.0,4.08,-
Cholera,El Dorado,2010,Male,0,90511,0.0,0.0,4.076,-
Cholera,El Dorado,2011,Total,0,180639,0.0,0.0,2.042,-
Cholera,El Dorado,2011,Female,0,90341,0.0,0.0,4.083,-
Cholera,El Dorado,2011,Male,0,90298,0.0,0.0,4.085,-
Cholera,El Dorado,2012,Total,0,182640,0.0,0.0,2.02,-
Cholera,El Dorado,2012,Female,0,91305,0.0,0.0,4.04,-
Cholera,El Dorado,2012,Male,0,91335,0.0,0.0,4.039,-
Cholera,El Dorado,2013,Total,0,182958,0.0,0.0,2.016,-
Cholera,El Dorado,2013,Female,0,91508,0.0,0.0,4.031,-
Cholera,El Dorado,2013,Male,0,91450,0.0,0.0,4.034,-
Cholera,El Dorado,2014,Total,0,183957,0.0,0.0,2.005,-
Cholera,El Dorado,2014,Female,0,92046,0.0,0.0,4.008,-
Cholera,El Dorado,2014,Male,0,91911,0.0,0.0,4.013,-
Cholera,Fresno,2001,Total,0,815003,0.0,0.0,0.453,-
Cholera,Fresno,2001,Female,0,407172,0.0,0.0,0.906,-
Cholera,Fresno,2001,Male,0,407831,0.0,0.0,0.905,-
Cholera,Fresno,2002,Total,0,828637,0.0,0.0,0.445,-
Cholera,Fresno,2002,Female,0,414207,0.0,0.0,0.891,-
Cholera,Fresno,2002,Male,0,414430,0.0,0.0,0.89,-
Cholera,Fresno,2003,Total,0,845917,0.0,0.0,0.436,-
Cholera,Fresno,2003,Female,0,423018,0.0,0.0,0.872,-
Cholera,Fresno,2003,Male,0,422899,0.0,0.0,0.872,-
Cholera,Fresno,2004,Total,0,860226,0.0,0.0,0.429,-
Cholera,Fresno,2004,Female,0,430198,0.0,0.0,0.857,-
Cholera,Fresno,2004,Male,0,430028,0.0,0.0,0.858,-
Cholera,Fresno,2005,Total,0,871910,0.0,0.0,0.423,-
Cholera,Fresno,2005,Female,0,436052,0.0,0.0,0.846,-
Cholera,Fresno,2005,Male,0,435858,0.0,0.0,0.846,-
Cholera,Fresno,2006,Total,0,886376,0.0,0.0,0.416,-
Cholera,Fresno,2006,Female,0,443403,0.0,0.0,0.832,-
Cholera,Fresno,2006,Male,0,442973,0.0,0.0,0.833,-
Cholera,Fresno,2007,Total,0,899826,0.0,0.0,0.41,-
Cholera,Fresno,2007,Female,0,450080,0.0,0.0,0.82,-
Cholera,Fresno,2007,Male,0,449746,0.0,0.0,0.82,-
Cholera,Fresno,2008,Total,0,913239,0.0,0.0,0.404,-
Cholera,Fresno,2008,Female,0,456755,0.0,0.0,0.808,-
Cholera,Fresno,2008,Male,0,456484,0.0,0.0,0.808,-
Cholera,Fresno,2009,Total,0,923895,0.0,0.0,0.399,-
Cholera,Fresno,2009,Female,0,461947,0.0,0.0,0.799,-
Cholera,Fresno,2009,Male,0,461948,0.0,0.0,0.799,-
Cholera,Fresno,2010,Total,0,932343,0.0,0.0,0.396,-
Cholera,Fresno,2010,Female,0,466558,0.0,0.0,0.791,-
Cholera,Fresno,2010,Male,0,465785,0.0,0.0,0.792,-
Cholera,Fresno,2011,Total,0,939329,0.0,0.0,0.393,-
Cholera,Fresno,2011,Female,0,469845,0.0,0.0,0.785,-
Cholera,Fresno,2011,Male,0,469484,0.0,0.0,0.786,-
Cholera,Fresno,2012,Total,0,948453,0.0,0.0,0.389,-
Cholera,Fresno,2012,Female,0,474300,0.0,0.0,0.778,-
Cholera,Fresno,2012,Male,0,474153,0.0,0.0,0.778,-
Cholera,Fresno,2013,Total,0,956967,0.0,0.0,0.385,-
Cholera,Fresno,2013,Female,0,478477,0.0,0.0,0.771,-
Cholera,Fresno,2013,Male,0,478490,0.0,0.0,0.771,-
Cholera,Fresno,2014,Total,0,967491,0.0,0.0,0.381,-
Cholera,Fresno,2014,Female,0,483695,0.0,0.0,0.763,-
Cholera,Fresno,2014,Male,0,483796,0.0,0.0,0.762,-
Cholera,Glenn,2001,Total,0,26611,0.0,0.0,13.861,-
Cholera,Glenn,2001,Female,0,13154,0.0,0.0,28.04,-
Cholera,Glenn,2001,Male,0,13457,0.0,0.0,27.409,-
Cholera,Glenn,2002,Total,0,26792,0.0,0.0,13.768,-
Cholera,Glenn,2002,Female,0,13251,0.0,0.0,27.835,-
Cholera,Glenn,2002,Male,0,13541,0.0,0.0,27.239,-
Cholera,Glenn,2003,Total,0,27156,0.0,0.0,13.583,-
Cholera,Glenn,2003,Female,0,13448,0.0,0.0,27.427,-
Cholera,Glenn,2003,Male,0,13708,0.0,0.0,26.907,-
Cholera,Glenn,2004,Total,0,27264,0.0,0.0,13.529,-
Cholera,Glenn,2004,Female,0,13518,0.0,0.0,27.285,-
Cholera,Glenn,2004,Male,0,13746,0.0,0.0,26.832,-
Cholera,Glenn,2005,Total,0,27525,0.0,0.0,13.401,-
Cholera,Glenn,2005,Female,0,13636,0.0,0.0,27.049,-
Cholera,Glenn,2005,Male,0,13889,0.0,0.0,26.556,-
Cholera,Glenn,2006,Total,0,27731,0.0,0.0,13.301,-
Cholera,Glenn,2006,Female,0,13729,0.0,0.0,26.866,-
Cholera,Glenn,2006,Male,0,14002,0.0,0.0,26.342,-
Cholera,Glenn,2007,Total,0,28013,0.0,0.0,13.168,-
Cholera,Glenn,2007,Female,0,13871,0.0,0.0,26.591,-
Cholera,Glenn,2007,Male,0,14142,0.0,0.0,26.081,-
Cholera,Glenn,2008,Total,0,28120,0.0,0.0,13.117,-
Cholera,Glenn,2008,Female,0,13920,0.0,0.0,26.497,-
Cholera,Glenn,2008,Male,0,14200,0.0,0.0,25.975,-
Cholera,Glenn,2009,Total,0,28056,0.0,0.0,13.147,-
Cholera,Glenn,2009,Female,0,13906,0.0,0.0,26.524,-
Cholera,Glenn,2009,Male,0,14150,0.0,0.0,26.066,-
Cholera,Glenn,2010,Total,0,28144,0.0,0.0,13.106,-
Cholera,Glenn,2010,Female,0,13938,0.0,0.0,26.463,-
Cholera,Glenn,2010,Male,0,14206,0.0,0.0,25.964,-
Cholera,Glenn,2011,Total,0,28256,0.0,0.0,13.054,-
Cholera,Glenn,2011,Female,0,13991,0.0,0.0,26.363,-
Cholera,Glenn,2011,Male,0,14265,0.0,0.0,25.856,-
Cholera,Glenn,2012,Total,0,28560,0.0,0.0,12.915,-
Cholera,Glenn,2012,Female,0,14136,0.0,0.0,26.092,-
Cholera,Glenn,2012,Male,0,14424,0.0,0.0,25.571,-
Cholera,Glenn,2013,Total,0,28628,0.0,0.0,12.885,-
Cholera,Glenn,2013,Female,0,14165,0.0,0.0,26.039,-
Cholera,Glenn,2013,Male,0,14463,0.0,0.0,25.502,-
Cholera,Glenn,2014,Total,0,28715,0.0,0.0,12.846,-
Cholera,Glenn,2014,Female,0,14207,0.0,0.0,25.962,-
Cholera,Glenn,2014,Male,0,14508,0.0,0.0,25.423,-
Cholera,Humboldt,2001,Total,0,127348,0.0,0.0,2.897,-
Cholera,Humboldt,2001,Female,0,64153,0.0,0.0,5.75,-
Cholera,Humboldt,2001,Male,0,63195,0.0,0.0,5.837,-
Cholera,Humboldt,2002,Total,0,128755,0.0,0.0,2.865,-
Cholera,Humboldt,2002,Female,0,64785,0.0,0.0,5.694,-
Cholera,Humboldt,2002,Male,0,63970,0.0,0.0,5.766,-
Cholera,Humboldt,2003,Total,0,130179,0.0,0.0,2.834,-
Cholera,Humboldt,2003,Female,0,65437,0.0,0.0,5.637,-
Cholera,Humboldt,2003,Male,0,64742,0.0,0.0,5.698,-
Cholera,Humboldt,2004,Total,0,131243,0.0,0.0,2.811,-
Cholera,Humboldt,2004,Female,0,65925,0.0,0.0,5.595,-
Cholera,Humboldt,2004,Male,0,65318,0.0,0.0,5.647,-
Cholera,Humboldt,2005,Total,0,131689,0.0,0.0,2.801,-
Cholera,Humboldt,2005,Female,0,66095,0.0,0.0,5.581,-
Cholera,Humboldt,2005,Male,0,65594,0.0,0.0,5.624,-
Cholera,Humboldt,2006,Total,0,132226,0.0,0.0,2.79,-
Cholera,Humboldt,2006,Female,0,66298,0.0,0.0,5.564,-
Cholera,Humboldt,2006,Male,0,65928,0.0,0.0,5.595,-
Cholera,Modoc,2006,Total,0,9639,0.0,0.0,38.263,-
Cholera,Humboldt,2007,Total,0,132657,0.0,0.0,2.781,-
Cholera,Humboldt,2007,Female,0,66424,0.0,0.0,5.553,-
Cholera,Humboldt,2007,Male,0,66233,0.0,0.0,5.569,-
Cholera,Humboldt,2008,Total,0,133201,0.0,0.0,2.769,-
Cholera,Humboldt,2008,Female,0,66619,0.0,0.0,5.537,-
Cholera,Humboldt,2008,Male,0,66582,0.0,0.0,5.54,-
Cholera,Humboldt,2009,Total,0,133766,0.0,0.0,2.758,-
Cholera,Humboldt,2009,Female,0,66863,0.0,0.0,5.517,-
Cholera,Humboldt,2009,Male,0,66903,0.0,0.0,5.514,-
Cholera,Humboldt,2010,Total,0,134656,0.0,0.0,2.739,-
Cholera,Humboldt,2010,Female,0,66755,0.0,0.0,5.526,-
Cholera,Humboldt,2010,Male,0,67901,0.0,0.0,5.433,-
Cholera,Humboldt,2011,Total,0,135174,0.0,0.0,2.729,-
Cholera,Humboldt,2011,Female,0,66976,0.0,0.0,5.508,-
Cholera,Humboldt,2011,Male,0,68198,0.0,0.0,5.409,-
Cholera,Humboldt,2012,Total,0,134601,0.0,0.0,2.741,-
Cholera,Humboldt,2012,Female,0,66729,0.0,0.0,5.528,-
Cholera,Humboldt,2012,Male,0,67872,0.0,0.0,5.435,-
Cholera,Humboldt,2013,Total,0,134698,0.0,0.0,2.739,-
Cholera,Humboldt,2013,Female,0,66776,0.0,0.0,5.524,-
Cholera,Humboldt,2013,Male,0,67922,0.0,0.0,5.431,-
Cholera,Humboldt,2014,Total,0,134609,0.0,0.0,2.74,-
Cholera,Humboldt,2014,Female,0,66722,0.0,0.0,5.529,-
Cholera,Humboldt,2014,Male,0,67887,0.0,0.0,5.434,-
Cholera,Imperial,2001,Total,0,144726,0.0,0.0,2.549,-
Cholera,Imperial,2001,Female,0,69392,0.0,0.0,5.316,-
Cholera,Imperial,2001,Male,0,75334,0.0,0.0,4.897,-
Cholera,Imperial,2002,Total,0,147185,0.0,0.0,2.506,-
Cholera,Imperial,2002,Female,0,70707,0.0,0.0,5.217,-
Cholera,Imperial,2002,Male,0,76478,0.0,0.0,4.823,-
Cholera,Imperial,2003,Total,0,150909,0.0,0.0,2.444,-
Cholera,Imperial,2003,Female,0,72618,0.0,0.0,5.08,-
Cholera,Imperial,2003,Male,0,78291,0.0,0.0,4.712,-
Cholera,Imperial,2004,Total,0,153937,0.0,0.0,2.396,-
Cholera,Imperial,2004,Female,0,74201,0.0,0.0,4.971,-
Cholera,Imperial,2004,Male,0,79736,0.0,0.0,4.626,-
Cholera,Imperial,2005,Total,0,157657,0.0,0.0,2.34,-
Cholera,Imperial,2005,Female,0,76126,0.0,0.0,4.846,-
Cholera,Imperial,2005,Male,0,81531,0.0,0.0,4.524,-
Cholera,Imperial,2006,Total,0,162532,0.0,0.0,2.27,-
Cholera,Imperial,2006,Female,0,78596,0.0,0.0,4.693,-
Cholera,Imperial,2006,Male,0,83936,0.0,0.0,4.395,-
Cholera,Imperial,2007,Total,0,166894,0.0,0.0,2.21,-
Cholera,Imperial,2007,Female,0,80846,0.0,0.0,4.563,-
Cholera,Imperial,2007,Male,0,86048,0.0,0.0,4.287,-
Cholera,Imperial,2008,Total,0,170104,0.0,0.0,2.169,-
Cholera,Imperial,2008,Female,0,82512,0.0,0.0,4.471,-
Cholera,Imperial,2008,Male,0,87592,0.0,0.0,4.211,-
Cholera,Imperial,2009,Total,0,173241,0.0,0.0,2.129,-
Cholera,Imperial,2009,Female,0,84166,0.0,0.0,4.383,-
Cholera,Imperial,2009,Male,0,89075,0.0,0.0,4.141,-
Cholera,Imperial,2010,Total,0,175424,0.0,0.0,2.103,-
Cholera,Imperial,2010,Female,0,85187,0.0,0.0,4.33,-
Cholera,Imperial,2010,Male,0,90237,0.0,0.0,4.088,-
Cholera,Imperial,2011,Total,0,177359,0.0,0.0,2.08,-
Cholera,Imperial,2011,Female,0,86154,0.0,0.0,4.282,-
Cholera,Imperial,2011,Male,0,91205,0.0,0.0,4.045,-
Cholera,Imperial,2012,Total,0,178382,0.0,0.0,2.068,-
Cholera,Imperial,2012,Female,0,86637,0.0,0.0,4.258,-
Cholera,Imperial,2012,Male,0,91745,0.0,0.0,4.021,-
Cholera,Imperial,2013,Total,0,179142,0.0,0.0,2.059,-
Cholera,Imperial,2013,Female,0,86982,0.0,0.0,4.241,-
Cholera,Imperial,2013,Male,0,92160,0.0,0.0,4.003,-
Cholera,Imperial,2014,Total,0,181103,0.0,0.0,2.037,-
Cholera,Imperial,2014,Female,0,88072,0.0,0.0,4.188,-
Cholera,Imperial,2014,Male,0,93031,0.0,0.0,3.965,-
Cholera,Inyo,2001,Total,0,18207,0.0,0.0,20.259,-
Cholera,Inyo,2001,Female,0,9239,0.0,0.0,39.919,-
Cholera,Inyo,2001,Male,0,8968,0.0,0.0,41.125,-
Cholera,Inyo,2002,Total,0,18415,0.0,0.0,20.03,-
Cholera,Inyo,2002,Female,0,9327,0.0,0.0,39.543,-
Cholera,Inyo,2002,Male,0,9088,0.0,0.0,40.582,-
Cholera,Inyo,2003,Total,0,18507,0.0,0.0,19.93,-
Cholera,Inyo,2003,Female,0,9356,0.0,0.0,39.42,-
Cholera,Inyo,2003,Male,0,9151,0.0,0.0,40.303,-
Cholera,Inyo,2004,Total,0,18559,0.0,0.0,19.875,-
Cholera,Inyo,2004,Female,0,9366,0.0,0.0,39.378,-
Cholera,Inyo,2004,Male,0,9193,0.0,0.0,40.119,-
Cholera,Inyo,2005,Total,0,18463,0.0,0.0,19.978,-
Cholera,Inyo,2005,Female,0,9309,0.0,0.0,39.619,-
Cholera,Inyo,2005,Male,0,9154,0.0,0.0,40.29,-
Cholera,Inyo,2006,Total,0,18421,0.0,0.0,20.023,-
Cholera,Inyo,2006,Female,0,9267,0.0,0.0,39.799,-
Cholera,Inyo,2006,Male,0,9154,0.0,0.0,40.29,-
Cholera,Inyo,2007,Total,0,18447,0.0,0.0,19.995,-
Cholera,Inyo,2007,Female,0,9261,0.0,0.0,39.824,-
Cholera,Inyo,2007,Male,0,9186,0.0,0.0,40.15,-
Cholera,Inyo,2008,Total,0,18383,0.0,0.0,20.065,-
Cholera,Inyo,2008,Female,0,9209,0.0,0.0,40.049,-
Cholera,Inyo,2008,Male,0,9174,0.0,0.0,40.202,-
Cholera,Inyo,2009,Total,0,18448,0.0,0.0,19.994,-
Cholera,Inyo,2009,Female,0,9205,0.0,0.0,40.067,-
Cholera,Inyo,2009,Male,0,9243,0.0,0.0,39.902,-
Cholera,Inyo,2010,Total,0,18530,0.0,0.0,19.906,-
Cholera,Inyo,2010,Female,0,9132,0.0,0.0,40.387,-
Cholera,Kern,2001,Female,0,330250,0.0,0.0,1.117,-
Cholera,Kern,2001,Male,0,349424,0.0,0.0,1.056,-
Cholera,Kern,2002,Total,0,696504,0.0,0.0,0.53,-
Cholera,Kern,2002,Female,0,338203,0.0,0.0,1.091,-
Cholera,Kern,2002,Male,0,358301,0.0,0.0,1.03,-
Cholera,Kern,2003,Total,0,717797,0.0,0.0,0.514,-
Cholera,Kern,2003,Female,0,348293,0.0,0.0,1.059,-
Cholera,Kern,2003,Male,0,369504,0.0,0.0,0.998,-
Cholera,Kern,2004,Total,0,740022,0.0,0.0,0.498,-
Cholera,Kern,2004,Female,0,358829,0.0,0.0,1.028,-
Cholera,Kern,2004,Male,0,381193,0.0,0.0,0.968,-
Cholera,Kern,2005,Total,0,761972,0.0,0.0,0.484,-
Cholera,Kern,2005,Female,0,369284,0.0,0.0,0.999,-
Cholera,Kern,2005,Male,0,392688,0.0,0.0,0.939,-
Cholera,Kern,2006,Total,0,786220,0.0,0.0,0.469,-
Cholera,Kern,2006,Female,0,380855,0.0,0.0,0.969,-
Cholera,Kern,2006,Male,0,405365,0.0,0.0,0.91,-
Cholera,Kern,2007,Total,0,805798,0.0,0.0,0.458,-
Cholera,Kern,2007,Female,0,390363,0.0,0.0,0.945,-
Cholera,Kern,2007,Male,0,415435,0.0,0.0,0.888,-
Cholera,Kern,2008,Total,0,819891,0.0,0.0,0.45,-
Cholera,Kern,2008,Female,0,397224,0.0,0.0,0.929,-
Cholera,Kern,2008,Male,0,422667,0.0,0.0,0.873,-
Cholera,Kern,2009,Total,0,831134,0.0,0.0,0.444,-
Cholera,Kern,2009,Female,0,402699,0.0,0.0,0.916,-
Cholera,Kern,2009,Male,0,428435,0.0,0.0,0.861,-
Cholera,Kern,2010,Total,0,841158,0.0,0.0,0.439,-
Cholera,Kern,2010,Female,0,404512,0.0,0.0,0.912,-
Cholera,Kern,2010,Male,0,436646,0.0,0.0,0.845,-
Cholera,Kern,2011,Total,0,848880,0.0,0.0,0.435,-
Cholera,Kern,2011,Female,0,408373,0.0,0.0,0.903,-
Cholera,Kern,2011,Male,0,440507,0.0,0.0,0.837,-
Cholera,Kern,2012,Total,0,855974,0.0,0.0,0.431,-
Cholera,Kern,2012,Female,0,411962,0.0,0.0,0.895,-
Cholera,Kern,2012,Male,0,444012,0.0,0.0,0.831,-
Cholera,Kern,2013,Total,0,865511,0.0,0.0,0.426,-
Cholera,Kern,2013,Female,0,416808,0.0,0.0,0.885,-
Cholera,Kern,2013,Male,0,448703,0.0,0.0,0.822,-
Cholera,Kern,2014,Total,0,872322,0.0,0.0,0.423,-
Cholera,Kern,2014,Female,0,420256,0.0,0.0,0.878,-
Cholera,Kern,2014,Male,0,452066,0.0,0.0,0.816,-
Cholera,Kings,2001,Total,0,132441,0.0,0.0,2.785,-
Cholera,Kings,2001,Female,0,56448,0.0,0.0,6.535,-
Cholera,Kings,2001,Male,0,75993,0.0,0.0,4.854,-
Cholera,Kings,2002,Total,0,134664,0.0,0.0,2.739,-
Cholera,Kings,2002,Female,0,57449,0.0,0.0,6.421,-
Cholera,Kings,2002,Male,0,77215,0.0,0.0,4.777,-
Cholera,Kings,2003,Total,0,138772,0.0,0.0,2.658,-
Cholera,Kings,2003,Female,0,59166,0.0,0.0,6.235,-
Cholera,Kings,2004,Total,0,142617,0.0,0.0,2.587,-
Cholera,Kings,2004,Female,0,60889,0.0,0.0,6.058,-
Cholera,Kings,2004,Male,0,81728,0.0,0.0,4.514,-
Cholera,Kings,2005,Total,0,144601,0.0,0.0,2.551,-
Cholera,Kings,2005,Female,0,61768,0.0,0.0,5.972,-
Cholera,Kings,2005,Male,0,82833,0.0,0.0,4.453,-
Cholera,Kings,2006,Total,0,147496,0.0,0.0,2.501,-
Cholera,Kings,2006,Female,0,63016,0.0,0.0,5.854,-
Cholera,Kings,2006,Male,0,84480,0.0,0.0,4.366,-
Cholera,Kings,2007,Total,0,150378,0.0,0.0,2.453,-
Cholera,Kings,2007,Female,0,64272,0.0,0.0,5.739,-
Cholera,Kings,2007,Male,0,86106,0.0,0.0,4.284,-
Cholera,Kings,2008,Total,0,151834,0.0,0.0,2.43,-
Cholera,Kings,2008,Female,0,64879,0.0,0.0,5.686,-
Cholera,Kings,2008,Male,0,86955,0.0,0.0,4.242,-
Cholera,Kings,2009,Total,0,151794,0.0,0.0,2.43,-
Cholera,Kings,2009,Female,0,64867,0.0,0.0,5.687,-
Cholera,Lake,2004,Female,0,31503,0.0,0.0,11.709,-
Cholera,Lake,2004,Male,0,31130,0.0,0.0,11.849,-
Cholera,Lake,2005,Total,0,63107,0.0,0.0,5.845,-
Cholera,Lake,2005,Female,0,31709,0.0,0.0,11.633,-
Cholera,Lake,2005,Male,0,31398,0.0,0.0,11.748,-
Cholera,Lake,2006,Total,0,63792,0.0,0.0,5.783,-
Cholera,Lake,2006,Female,0,31980,0.0,0.0,11.534,-
Cholera,Lake,2006,Male,0,31812,0.0,0.0,11.595,-
Cholera,Lake,2007,Total,0,63986,0.0,0.0,5.765,-
Cholera,Lake,2007,Female,0,32024,0.0,0.0,11.518,-
Cholera,Lake,2007,Male,0,31962,0.0,0.0,11.541,-
Cholera,Lake,2008,Total,0,64370,0.0,0.0,5.731,-
Cholera,Lake,2008,Female,0,32159,0.0,0.0,11.47,-
Cholera,Lake,2008,Male,0,32211,0.0,0.0,11.452,-
Cholera,Lake,2009,Total,0,64396,0.0,0.0,5.728,-
Cholera,Lake,2009,Female,0,32169,0.0,0.0,11.467,-
Cholera,Lake,2009,Male,0,32227,0.0,0.0,11.446,-
Cholera,Lake,2010,Total,0,64602,0.0,0.0,5.71,-
Cholera,Lake,2010,Female,0,32161,0.0,0.0,11.469,-
Cholera,Lake,2010,Male,0,32441,0.0,0.0,11.37,-
Cholera,Lake,2011,Total,0,64411,0.0,0.0,5.727,-
Cholera,Lake,2011,Female,0,32084,0.0,0.0,11.497,-
Cholera,Lake,2011,Male,0,32327,0.0,0.0,11.41,-
Cholera,Lake,2012,Total,0,64204,0.0,0.0,5.745,-
Cholera,Lake,2012,Female,0,32003,0.0,0.0,11.526,-
Cholera,Lake,2012,Male,0,32201,0.0,0.0,11.455,-
Cholera,Lake,2013,Total,0,64209,0.0,0.0,5.745,-
Cholera,Lake,2013,Female,0,32011,0.0,0.0,11.523,-
Cholera,Lake,2013,Male,0,32198,0.0,0.0,11.456,-
Cholera,Lake,2014,Total,0,64744,0.0,0.0,5.697,-
Cholera,Lake,2014,Female,0,32229,0.0,0.0,11.445,-
Cholera,Lake,2014,Male,0,32515,0.0,0.0,11.345,-
Cholera,Lassen,2001,Total,0,33650,0.0,0.0,10.962,-
Cholera,Lassen,2001,Female,0,12262,0.0,0.0,30.079,-
Cholera,Lassen,2001,Male,0,21388,0.0,0.0,17.246,-
Cholera,Lassen,2002,Total,0,33603,0.0,0.0,10.977,-
Cholera,Lassen,2002,Female,0,12184,0.0,0.0,30.272,-
Cholera,Lassen,2002,Male,0,21419,0.0,0.0,17.221,-
Cholera,Lassen,2003,Total,0,34053,0.0,0.0,10.832,-
Cholera,Lassen,2003,Female,0,12307,0.0,0.0,29.969,-
Cholera,Lassen,2003,Male,0,21746,0.0,0.0,16.962,-
Cholera,Lassen,2004,Total,0,34574,0.0,0.0,10.669,-
Cholera,Lassen,2004,Female,0,12495,0.0,0.0,29.518,-
Cholera,Lassen,2004,Male,0,22079,0.0,0.0,16.706,-
Cholera,Lassen,2005,Total,0,34528,0.0,0.0,10.683,-
Cholera,Lassen,2005,Female,0,12495,0.0,0.0,29.518,-
Cholera,Lassen,2005,Male,0,22033,0.0,0.0,16.741,-
Cholera,Lassen,2006,Total,0,35011,0.0,0.0,10.536,-
Cholera,Lassen,2006,Female,0,12622,0.0,0.0,29.222,-
Cholera,Lassen,2006,Male,0,22389,0.0,0.0,16.475,-
Cholera,Lassen,2007,Total,0,35749,0.0,0.0,10.318,-
Cholera,Lassen,2007,Female,0,12839,0.0,0.0,28.728,-
Cholera,Lassen,2007,Male,0,22910,0.0,0.0,16.1,-
Cholera,Lassen,2008,Total,0,35120,0.0,0.0,10.503,-
Cholera,Lassen,2008,Female,0,12631,0.0,0.0,29.201,-
Cholera,Lassen,2008,Male,0,22489,0.0,0.0,16.402,-
Cholera,Lassen,2009,Total,0,34773,0.0,0.0,10.608,-
Cholera,Lassen,2009,Female,0,12461,0.0,0.0,29.599,-
Cholera,Lassen,2009,Male,0,22312,0.0,0.0,16.532,-
Cholera,Lassen,2010,Total,0,35145,0.0,0.0,10.496,-
Cholera,Lassen,2010,Female,0,12629,0.0,0.0,29.205,-
Cholera,Lassen,2010,Male,0,22516,0.0,0.0,16.382,-
